,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
184,62500,586.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
185,65000,714.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
186,67500,1034.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
187,70000,716.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
188,72500,990.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
189,75000,766.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
190,77500,644.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
191,80000,830.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
192,2500,212.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
193,5000,324.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
194,7500,288.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
195,10000,442.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
196,12500,482.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
197,15000,518.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
198,17500,474.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
199,20000,536.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
200,22500,632.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
201,25000,628.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
