,ENV,Step,TIME-SIG,Unnamed: 0,Reward,ACTION-BUFFER-SIZE,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,SEED,simple,rainbow,human,random,ARK2,normalized_reward
173,amidar,30000,0.75,715,111.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.061481006010386884
174,amidar,30000,0.9,1195,111.92,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.061924490867713136
175,amidar,30000,1.0,1035,117.68000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06528563926008053
176,amidar,32500,0.5,876,115.24000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06386181945498046
177,amidar,32500,0.75,716,111.71999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06180778432631148
178,amidar,32500,0.9,1196,130.64000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07284822314290716
179,amidar,32500,1.0,1036,120.28,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06680282429830192
180,amidar,35000,0.5,877,126.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07035070315691194
181,amidar,35000,0.75,717,117.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06512225010211822
182,amidar,35000,0.9,1197,131.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07338507323335473
183,amidar,35000,1.0,1037,128.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0715177685709284
184,amidar,37500,0.5,878,118.52000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06577580673396745
185,amidar,37500,0.75,718,112.75999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.062414658341600045
186,amidar,37500,0.9,1198,136.48000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07625605415183521
187,amidar,37500,1.0,1038,135.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07560249751998598
188,amidar,40000,0.5,879,127.40000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07095757717220051
189,amidar,40000,0.75,719,119.76000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06649938729065766
190,amidar,40000,0.9,1199,137.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07702631732508607
191,amidar,40000,1.0,1039,135.51999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07569586275310729
192,amidar,42500,0.5,880,135.88000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07590593452763028
193,amidar,42500,0.75,720,127.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0707941880142382
194,amidar,42500,0.9,1200,136.88,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0764894672346385
195,amidar,42500,1.0,1040,135.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07562583882826632
196,amidar,45000,0.5,881,125.56000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.06988387699130537
197,amidar,45000,0.75,721,132.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07396860594036296
198,amidar,45000,0.9,1201,145.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08134445935694694
199,amidar,45000,1.0,1041,134.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07490225827157611
200,amidar,47500,0.5,882,129.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07198459473653498
201,amidar,47500,0.75,722,137.36,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07676956293400244
202,amidar,47500,0.9,1202,156.48000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08792670829199976
203,amidar,47500,1.0,1042,131.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07350177977475637
204,amidar,50000,0.5,883,136.44,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07623271284355487
205,amidar,50000,0.75,723,152.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0857092840053685
206,amidar,50000,0.9,1203,159.08,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08944389333022115
207,amidar,50000,1.0,1043,131.95999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07361848631615801
208,amidar,52500,0.5,884,151.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08512575129836027
209,amidar,52500,0.75,724,152.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08563926008052751
210,amidar,52500,0.9,1204,159.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08963062379646379
211,amidar,52500,1.0,1044,135.88,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07590593452763027
212,amidar,55000,0.5,885,141.16000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07898698722063373
213,amidar,55000,0.75,725,183.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10361206745638091
214,amidar,55000,0.9,1205,171.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.09686642936336581
215,amidar,55000,1.0,1045,134.76000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07525237789578106
216,amidar,57500,0.5,886,150.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0845889012079127
217,amidar,57500,0.75,726,172.07999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0970298185213281
218,amidar,57500,0.9,1206,177.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10011087121433154
219,amidar,57500,1.0,1046,133.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0743187255645679
220,amidar,60000,0.5,887,152.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0857092840053685
221,amidar,60000,0.75,727,164.88000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.09282838303086889
222,amidar,60000,0.9,1207,181.04000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10225827157612184
223,amidar,60000,1.0,1047,136.28000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07613934761043357
224,amidar,62500,0.5,888,159.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08963062379646379
225,amidar,62500,0.75,728,170.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.09602614226527395
226,amidar,62500,0.9,1208,181.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10232829550096281
227,amidar,62500,1.0,1048,144.84,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08113438758242399
228,amidar,65000,0.5,889,169.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.09569936394934936
229,amidar,65000,0.75,729,173.64000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.09794012954426096
230,amidar,65000,0.9,1209,180.04000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10167473886911362
231,amidar,65000,1.0,1049,148.84,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0834685184104569
232,amidar,67500,0.5,890,188.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10643636575830073
233,amidar,67500,0.75,730,180.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10183812802707591
234,amidar,67500,0.9,1210,189.44,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10715994631499094
235,amidar,67500,1.0,1050,142.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.07966388516076325
236,amidar,70000,0.5,891,190.44,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10774347902199917
237,amidar,70000,0.75,731,193.52000000000004,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10954075975958454
238,amidar,70000,0.9,1211,194.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.11021765769971406
239,amidar,70000,1.0,1051,147.76000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08283830308688803
240,amidar,72500,0.5,892,196.88,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.11150142965513216
241,amidar,72500,0.75,732,189.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10690319192390732
242,amidar,72500,0.9,1212,192.44,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10891054443601562
243,amidar,72500,1.0,1052,156.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.0880434148334014
244,amidar,75000,0.5,893,194.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10989087938378946
245,amidar,75000,0.75,733,204.52,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.11595961953667502
246,amidar,75000,0.9,1213,190.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.10767345509715819
247,amidar,75000,1.0,1053,154.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08687634941938495
248,amidar,77500,0.5,894,194.88000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.11033436424111571
249,amidar,77500,0.75,734,216.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.12286864678765243
250,amidar,77500,0.9,1214,199.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.11292524946023223
251,amidar,77500,1.0,1054,153.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08591935577989145
252,amidar,80000,0.5,895,195.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.11049775339907801
253,amidar,80000,0.75,735,229.83999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.13073466767812333
254,amidar,80000,0.9,1215,199.12000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.1128085429188306
255,amidar,80000,1.0,1055,145.35999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,74.3,188.6,1719.5,5.8,211.52,0.08143782459006825
256,assault,2500,0.5,1664,234.77999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.023826020015396396
257,assault,2500,0.75,1344,234.78000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.023826020015396503
258,assault,2500,0.9,1504,234.78000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.023826020015396503
259,assault,2500,1.0,1824,234.78000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.023826020015396503
260,assault,5000,0.5,1665,254.51999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.061816782140107725
261,assault,5000,0.75,1345,257.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0666666666666667
262,assault,5000,0.9,1505,269.64,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09091608929946109
263,assault,5000,1.0,1825,290.64,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.13133179368745185
264,assault,7500,0.5,1666,258.71999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.06989992301770585
265,assault,7500,0.75,1346,280.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.1119322555812163
266,assault,7500,0.9,1506,260.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07313317936874512
267,assault,7500,1.0,1826,288.96,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.12809853733641258
268,assault,10000,0.5,1667,276.36,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.10384911470361818
269,assault,10000,0.75,1347,262.08000000000004,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07636643571978452
270,assault,10000,0.9,1507,288.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.126481909160893
271,assault,10000,1.0,1827,235.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.02463433410315624
272,assault,12500,0.5,1668,283.08,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.11678214010777517
273,assault,12500,0.75,1348,278.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.10708237105465745
274,assault,12500,0.9,1508,246.11999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.04565050038491141
275,assault,12500,1.0,1828,271.32000000000005,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09414934565050047
276,assault,15000,0.5,1669,266.28000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08444957659738264
277,assault,15000,0.75,1349,251.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.05535026943802923
278,assault,15000,0.9,1509,251.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.05535026943802923
279,assault,15000,1.0,1829,288.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.126481909160893
280,assault,17500,0.5,1670,268.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0892994611239415
281,assault,17500,0.75,1350,263.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07959969207082368
282,assault,17500,0.9,1510,270.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09253271747498078
283,assault,17500,1.0,1830,260.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07313317936874512
284,assault,20000,0.5,1671,247.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.04888375673595074
285,assault,20000,0.75,1351,242.76000000000005,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.03918398768283303
286,assault,20000,0.9,1511,267.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08606620477290222
287,assault,20000,1.0,1831,250.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.053733641262509596
288,assault,22500,0.5,1672,268.79999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0892994611239414
289,assault,22500,0.75,1352,257.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0666666666666667
290,assault,22500,0.9,1512,289.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.12971516551193227
291,assault,22500,1.0,1832,257.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0666666666666667
292,assault,25000,0.5,1673,270.47999999999996,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09253271747498067
293,assault,25000,0.75,1353,294.84,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.13941493456504997
294,assault,25000,0.9,1513,274.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.1006158583525789
295,assault,25000,1.0,1833,261.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07474980754426483
296,assault,27500,0.5,1674,257.88,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.06828329484218627
297,assault,27500,0.75,1354,267.96000000000004,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08768283294842191
298,assault,27500,0.9,1514,254.51999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.061816782140107725
299,assault,27500,1.0,1834,237.71999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.029484218629715096
300,assault,30000,0.5,1675,253.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.060200153964588145
301,assault,30000,0.75,1355,273.84000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09899923017705932
302,assault,30000,0.9,1515,267.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08606620477290222
303,assault,30000,1.0,1835,267.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08606620477290222
304,assault,32500,0.5,1676,261.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07474980754426483
305,assault,32500,0.75,1356,276.36,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.10384911470361818
306,assault,32500,0.9,1516,284.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.12001539645881444
307,assault,32500,1.0,1836,257.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0666666666666667
308,assault,35000,0.5,1677,263.76000000000005,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07959969207082379
309,assault,35000,0.75,1357,292.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.13456505003849112
310,assault,35000,0.9,1517,293.15999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.1361816782140107
311,assault,35000,1.0,1837,291.47999999999996,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.13294842186297143
312,assault,37500,0.5,1678,268.79999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0892994611239414
313,assault,37500,0.75,1358,262.08000000000004,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07636643571978452
314,assault,37500,0.9,1518,276.36,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.10384911470361818
315,assault,37500,1.0,1838,258.71999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.06989992301770585
316,assault,40000,0.5,1679,270.47999999999996,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09253271747498067
317,assault,40000,0.75,1359,309.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.16689761354888374
318,assault,40000,0.9,1519,270.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09253271747498078
319,assault,40000,1.0,1839,267.96000000000004,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08768283294842191
320,assault,42500,0.5,1680,273.84000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.09899923017705932
321,assault,42500,0.75,1360,257.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0666666666666667
322,assault,42500,0.9,1520,260.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.07313317936874512
323,assault,42500,1.0,1840,239.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.032717474980754425
324,assault,45000,0.5,1681,268.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.0892994611239415
325,assault,45000,0.75,1361,265.43999999999994,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.08283294842186284
326,assault,45000,0.9,1521,301.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.15234795996920708
327,assault,45000,1.0,1841,291.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,527.2,431.2,742.0,222.4,311.64,0.13294842186297154
