,ENV,Step,EXPLORE,Reward,ACTION-BUFFER-SIZE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,FRAMESTACK,M,TIME-SIG,SEED,simple,rainbow,human,random,ARK2,normalized_reward
557,battle_zone,65000,mean,6120.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.10796066326896848
558,battle_zone,67500,best fixed,7000.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.1332280525446845
559,battle_zone,67500,inverse,6480.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.11829732251812504
560,battle_zone,67500,mean,6000.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.1045151101859163
561,battle_zone,70000,best fixed,8480.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.17572320723566148
562,battle_zone,70000,inverse,4320.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.0562773670231857
563,battle_zone,70000,mean,6160.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.10910918096331922
564,battle_zone,72500,best fixed,9120.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.19409949034527313
565,battle_zone,72500,inverse,4400.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.05857440241188716
566,battle_zone,72500,mean,5680.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.09532696863111047
567,battle_zone,75000,best fixed,9440.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.20328763190007895
568,battle_zone,75000,inverse,5720.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.0964754863254612
569,battle_zone,75000,mean,5360.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.08613882707630464
570,battle_zone,77500,best fixed,9640.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.2090302203718326
571,battle_zone,77500,inverse,6240.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.11140621635202068
572,battle_zone,77500,mean,4920.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.07350513243844663
573,battle_zone,80000,best fixed,7880.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.15849544182040054
574,battle_zone,80000,inverse,5320.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.08499030938195391
575,battle_zone,80000,mean,4800.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,4031.2,10124.6,37187.5,2360.0,11720.0,0.07005957935539445
576,boxing,2500,best fixed,-4.75,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.4041666666666666
577,boxing,2500,inverse,-5.966666666666667,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.5055555555555555
578,boxing,2500,mean,-3.8666666666666663,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.33055555555555555
579,boxing,5000,best fixed,-3.3199999999999994,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.285
580,boxing,5000,inverse,-6.779999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.5733333333333333
581,boxing,5000,mean,-5.220000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.44333333333333336
582,boxing,7500,best fixed,-4.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.36166666666666664
583,boxing,7500,inverse,-3.6400000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.3116666666666667
584,boxing,7500,mean,-4.08,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.34833333333333333
585,boxing,10000,best fixed,-3.6800000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.31500000000000006
586,boxing,10000,inverse,-6.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.5216666666666666
587,boxing,10000,mean,-5.76,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.4883333333333333
588,boxing,12500,best fixed,-5.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.49166666666666664
589,boxing,12500,inverse,-5.36,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.455
590,boxing,12500,mean,-5.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.445
591,boxing,15000,best fixed,-7.5200000000000005,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.635
592,boxing,15000,inverse,-4.2,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.35833333333333334
593,boxing,15000,mean,-4.96,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.42166666666666663
594,boxing,17500,best fixed,-5.159999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.43833333333333324
595,boxing,17500,inverse,-2.04,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.17833333333333334
596,boxing,17500,mean,-4.039999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.3449999999999999
597,boxing,20000,best fixed,-4.36,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.37166666666666665
598,boxing,20000,inverse,0.8800000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.06500000000000004
599,boxing,20000,mean,-2.96,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.255
600,boxing,22500,best fixed,-4.200000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.3583333333333334
601,boxing,22500,inverse,-0.5600000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.055000000000000014
602,boxing,22500,mean,-1.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.12833333333333333
603,boxing,25000,best fixed,-3.6799999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.315
604,boxing,25000,inverse,1.0799999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.08166666666666665
605,boxing,25000,mean,-0.9600000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.08833333333333336
606,boxing,27500,best fixed,-2.8399999999999994,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.24499999999999997
607,boxing,27500,inverse,1.9999999999999996,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.1583333333333333
608,boxing,27500,mean,-1.08,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.09833333333333334
609,boxing,30000,best fixed,1.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.14166666666666666
610,boxing,30000,inverse,1.9200000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.1516666666666667
611,boxing,30000,mean,0.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.008333333333333333
612,boxing,32500,best fixed,4.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.36166666666666675
613,boxing,32500,inverse,4.5600000000000005,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.37166666666666676
614,boxing,32500,mean,-1.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.105
615,boxing,35000,best fixed,5.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.4583333333333333
616,boxing,35000,inverse,4.08,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.33166666666666667
617,boxing,35000,mean,0.12000000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.0016666666666666715
618,boxing,37500,best fixed,4.88,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.3983333333333334
619,boxing,37500,inverse,5.04,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.4116666666666667
620,boxing,37500,mean,0.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.04833333333333334
621,boxing,40000,best fixed,5.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.4216666666666667
622,boxing,40000,inverse,10.76,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.8883333333333333
623,boxing,40000,mean,0.9199999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.06833333333333333
624,boxing,42500,best fixed,7.040000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.5783333333333335
625,boxing,42500,inverse,15.84,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.3116666666666668
626,boxing,42500,mean,-0.8400000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.07833333333333334
627,boxing,45000,best fixed,6.040000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.4950000000000001
628,boxing,45000,inverse,17.880000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.4816666666666667
629,boxing,45000,mean,-1.7999999999999996,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.1583333333333333
630,boxing,47500,best fixed,7.2,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.5916666666666667
631,boxing,47500,inverse,17.080000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.415
632,boxing,47500,mean,0.7600000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.055000000000000014
633,boxing,50000,best fixed,6.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.525
634,boxing,50000,inverse,16.560000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.3716666666666668
635,boxing,50000,mean,0.6799999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.04833333333333333
636,boxing,52500,best fixed,7.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.6216666666666667
637,boxing,52500,inverse,17.240000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.4283333333333335
638,boxing,52500,mean,0.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.011666666666666665
639,boxing,55000,best fixed,9.559999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.7883333333333332
640,boxing,55000,inverse,16.72,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.3849999999999998
641,boxing,55000,mean,-0.6399999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.061666666666666654
642,boxing,57500,best fixed,9.959999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.8216666666666667
643,boxing,57500,inverse,16.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.3783333333333332
644,boxing,57500,mean,-1.2800000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.11500000000000003
645,boxing,60000,best fixed,6.720000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.5516666666666667
646,boxing,60000,inverse,16.520000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.3683333333333334
647,boxing,60000,mean,-1.8399999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.16166666666666665
648,boxing,62500,best fixed,8.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.6716666666666667
649,boxing,62500,inverse,17.36,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.4383333333333332
650,boxing,62500,mean,-0.12000000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,-0.018333333333333337
651,boxing,65000,best fixed,11.48,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.9483333333333334
652,boxing,65000,inverse,20.880000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.7316666666666667
653,boxing,65000,mean,1.36,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.105
654,boxing,67500,best fixed,14.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.1716666666666666
655,boxing,67500,inverse,20.2,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.6749999999999998
656,boxing,67500,mean,4.840000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.3950000000000001
657,boxing,70000,best fixed,14.719999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.2183333333333333
658,boxing,70000,inverse,20.76,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.7216666666666667
659,boxing,70000,mean,6.840000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.5616666666666668
660,boxing,72500,best fixed,13.84,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.145
661,boxing,72500,inverse,22.48,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.865
662,boxing,72500,mean,6.12,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.5016666666666667
663,boxing,75000,best fixed,14.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.1716666666666666
664,boxing,75000,inverse,19.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.6083333333333332
665,boxing,75000,mean,5.32,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.43500000000000005
666,boxing,77500,best fixed,15.919999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.3183333333333331
667,boxing,77500,inverse,12.28,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.015
668,boxing,77500,mean,5.52,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.45166666666666666
669,boxing,80000,best fixed,18.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,1.5583333333333333
670,boxing,80000,inverse,10.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.8916666666666667
671,boxing,80000,mean,6.840000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,7.8,0.2,12.1,0.1,19.36,0.5616666666666668
672,breakout,2500,best fixed,0.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.031249999999999997
673,breakout,2500,inverse,0.8400000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.029861111111111106
674,breakout,2500,mean,0.8099999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.03090277777777778
675,breakout,5000,best fixed,1.2399999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.015972222222222228
676,breakout,5000,inverse,1.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.01597222222222222
677,breakout,5000,mean,0.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.03680555555555556
678,breakout,7500,best fixed,1.8800000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.0062500000000000056
679,breakout,7500,inverse,1.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.0034722222222222177
680,breakout,7500,mean,0.27999999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.049305555555555554
681,breakout,10000,best fixed,3.2400000000000007,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.05347222222222225
682,breakout,10000,inverse,2.2,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.01736111111111112
683,breakout,10000,mean,0.44000000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.04374999999999999
684,breakout,12500,best fixed,4.160000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.0854166666666667
685,breakout,12500,inverse,3.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.04513888888888889
686,breakout,12500,mean,0.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.03819444444444445
687,breakout,15000,best fixed,4.640000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.10208333333333335
688,breakout,15000,inverse,4.279999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.0895833333333333
689,breakout,15000,mean,0.72,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.034027777777777775
690,breakout,17500,best fixed,5.4399999999999995,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.1298611111111111
691,breakout,17500,inverse,5.040000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.11597222222222224
692,breakout,17500,mean,0.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.03819444444444445
693,breakout,20000,best fixed,5.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.13680555555555554
694,breakout,20000,inverse,5.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.13819444444444443
695,breakout,20000,mean,0.6799999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.035416666666666666
696,breakout,22500,best fixed,5.959999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.1479166666666666
697,breakout,22500,inverse,6.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.14930555555555555
698,breakout,22500,mean,0.8400000000000001,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.029861111111111106
699,breakout,25000,best fixed,6.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.17013888888888887
700,breakout,25000,inverse,6.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.15763888888888888
701,breakout,25000,mean,0.6799999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,-0.035416666666666666
702,breakout,27500,best fixed,7.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.18402777777777776
703,breakout,27500,inverse,7.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,16.4,1.9,30.5,1.7,17.8,0.1923611111111111
