,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED,simple,rainbow,human,random,normalized_reward
174,37500,105.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.05940119760479042
175,40000,105.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.05940119760479042
176,42500,111.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.06347305389221557
177,45000,124.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.07077844311377246
178,47500,127.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.0725748502994012
179,50000,107.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.06059880239520958
180,52500,113.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.06419161676646706
181,55000,161.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.09293413173652694
182,57500,163.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.0941317365269461
183,60000,149.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.08610778443113772
184,62500,132.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.07592814371257485
185,65000,169.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.09796407185628742
186,67500,146.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.08407185628742514
187,70000,145.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.08359281437125748
188,72500,174.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.10119760479041916
189,75000,124.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.0711377245508982
190,77500,163.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.09449101796407185
191,80000,140.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,88.0,188.6,1675.8,5.8,0.08083832335329341
192,2500,33.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.016766467065868262
193,5000,59.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.031856287425149704
194,7500,65.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.03568862275449102
195,10000,69.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.03832335329341317
196,12500,73.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04035928143712575
197,15000,82.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04562874251497006
198,17500,82.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04574850299401198
199,20000,80.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.044550898203592815
200,22500,88.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.049461077844311384
201,25000,90.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05089820359281437
202,27500,94.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05281437125748503
203,30000,91.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05101796407185629
204,32500,91.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05101796407185629
205,35000,89.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.049940119760479046
206,37500,94.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05281437125748503
207,40000,94.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05281437125748503
208,42500,95.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.053413173652694615
209,45000,87.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04898203592814371
210,47500,88.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04934131736526946
211,50000,88.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04958083832335329
212,52500,101.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.0570059880239521
213,55000,92.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.051976047904191615
214,57500,89.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05017964071856287
215,60000,88.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.04934131736526946
216,62500,100.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05676646706586826
217,65000,90.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.050778443113772456
218,67500,94.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.053173652694610773
219,70000,105.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.05976047904191616
220,72500,118.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.06730538922155689
221,75000,139.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.08
222,77500,127.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.07269461077844312
223,80000,128.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,88.0,188.6,1675.8,5.8,0.07341317365269462
224,2500,18.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.007784431137724551
225,5000,57.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.030658682634730542
226,7500,82.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.04562874251497006
227,10000,65.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.03592814371257485
228,12500,78.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.043233532934131735
229,15000,78.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.043592814371257484
230,17500,75.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.04167664670658683
231,20000,74.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.04131736526946108
232,22500,78.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.043592814371257484
233,25000,83.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.04646706586826348
234,27500,127.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.0725748502994012
235,30000,118.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.06718562874251498
236,32500,129.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.07377245508982036
237,35000,128.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.07341317365269462
238,37500,102.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.05760479041916168
239,40000,115.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.06562874251497007
240,42500,104.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.05892215568862276
241,45000,110.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.06251497005988024
242,47500,114.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.06514970059880239
243,50000,93.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.052455089820359284
244,52500,139.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.0801197604790419
245,55000,137.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.07892215568862275
246,57500,98.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.0555688622754491
247,60000,89.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.05017964071856287
248,62500,146.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.08419161676646707
249,65000,155.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.08934131736526946
250,67500,143.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.08263473053892216
251,70000,166.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.09592814371257484
252,72500,190.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.11029940119760479
253,75000,191.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.11101796407185627
254,77500,155.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.08958083832335328
255,80000,163.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,88.0,188.6,1675.8,5.8,0.094251497005988
256,2500,27.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.012694610778443114
257,5000,53.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.02850299401197605
258,7500,70.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.03856287425149701
259,10000,109.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.06191616766467066
260,12500,110.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.06287425149700598
261,15000,113.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.06419161676646706
262,17500,132.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.07592814371257485
263,20000,166.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.09604790419161675
264,22500,199.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.11592814371257484
265,25000,208.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.12155688622754492
266,27500,219.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.12766467065868262
267,30000,217.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.12646706586826348
268,32500,226.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.13209580838323354
269,35000,237.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.13844311377245508
270,37500,230.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.13449101796407184
271,40000,211.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.12287425149700598
272,42500,230.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.13449101796407184
273,45000,222.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.12982035928143712
274,47500,216.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.1259880239520958
275,50000,217.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.12694610778443113
276,52500,198.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.11544910179640717
277,55000,241.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.14119760479041915
278,57500,244.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.14299401197604789
279,60000,280.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.16443113772455087
280,62500,299.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.17568862275449101
281,65000,290.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.1704191616766467
282,67500,298.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.17532934131736527
283,70000,303.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.17808383233532932
284,72500,310.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.18263473053892215
285,75000,309.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.1815568862275449
286,77500,309.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.1815568862275449
287,80000,322.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,88.0,188.6,1675.8,5.8,0.18946107784431138
288,2500,33.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.01652694610778443
289,5000,32.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.016047904191616766
290,7500,37.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.019161676646706583
291,10000,60.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.032814371257485035
292,12500,74.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.04107784431137725
293,15000,93.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.05233532934131737
294,17500,81.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.045508982035928146
295,20000,77.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.04275449101796407
296,22500,87.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.04862275449101797
297,25000,101.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.05724550898203593
298,27500,138.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.07916167664670658
299,30000,140.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.08047904191616766
300,32500,127.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.0725748502994012
301,35000,163.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.094251497005988
302,37500,171.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.09904191616766465
303,40000,187.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.10886227544910179
304,42500,176.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.10215568862275448
305,45000,180.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.10431137724550897
306,47500,211.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.12287425149700598
307,50000,233.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.13652694610778443
308,52500,197.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.11449101796407185
309,55000,233.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.13640718562874252
310,57500,272.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.15976047904191618
311,60000,228.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.1334131736526946
312,62500,250.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.1467065868263473
313,65000,239.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.13999999999999999
314,67500,312.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.1837125748502994
315,70000,274.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.16059880239520957
316,72500,282.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.16550898203592812
317,75000,302.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.17736526946107783
318,77500,295.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.17329341317365268
319,80000,303.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,88.0,188.6,1675.8,5.8,0.17796407185628743
320,2500,199.5,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,-0.017974882260596552
321,5000,289.8,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.052904238618524335
322,7500,294.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.05620094191522763
323,10000,273.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.03971742543171114
324,12500,323.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.07927786499215068
325,15000,252.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.02323390894819466
326,17500,281.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.04631083202511772
327,20000,252.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.02323390894819466
328,22500,239.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.013343799058084773
329,25000,243.6,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.01664050235478806
330,27500,268.8,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.036420722135007855
331,30000,218.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,-0.0031397174254317113
332,32500,277.2,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.04301412872841443
333,35000,268.8,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.036420722135007855
334,37500,273.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.03971742543171114
335,40000,273.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.03971742543171114
336,42500,298.2,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.05949764521193091
337,45000,260.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.029827315541601233
338,47500,310.8,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.06938775510204082
339,50000,336.0,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.0891679748822606
340,52500,201.6,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,-0.016326530612244906
341,55000,214.2,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,-0.006436420722135021
342,57500,302.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.0627943485086342
343,60000,218.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,-0.0031397174254317113
344,62500,302.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.0627943485086342
345,65000,268.8,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.036420722135007855
346,67500,268.8,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.036420722135007855
347,70000,323.4,assault,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,369.3,431.2,1496.4,222.4,0.07927786499215068
