,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
201,25000,90.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
202,27500,94.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
203,30000,91.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
204,32500,91.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
205,35000,89.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
206,37500,94.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
207,40000,94.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
208,42500,95.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
209,45000,87.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
210,47500,88.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
211,50000,88.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
212,52500,101.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
213,55000,92.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
214,57500,89.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
215,60000,88.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
216,62500,100.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
217,65000,90.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
218,67500,94.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
219,70000,105.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
220,72500,118.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
221,75000,139.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
222,77500,127.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
223,80000,128.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
224,2500,18.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
225,5000,57.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
226,7500,82.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
227,10000,65.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
228,12500,78.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
229,15000,78.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
230,17500,75.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
231,20000,74.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
232,22500,78.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
233,25000,83.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
234,27500,127.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
235,30000,118.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
236,32500,129.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
237,35000,128.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
238,37500,102.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
239,40000,115.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
240,42500,104.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
241,45000,110.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
242,47500,114.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
243,50000,93.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
244,52500,139.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
245,55000,137.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
246,57500,98.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
247,60000,89.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
248,62500,146.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
249,65000,155.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
250,67500,143.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
251,70000,166.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
252,72500,190.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
253,75000,191.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
254,77500,155.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
255,80000,163.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
256,2500,27.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
257,5000,53.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
258,7500,70.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
259,10000,109.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
260,12500,110.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
261,15000,113.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
262,17500,132.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
263,20000,166.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
264,22500,199.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
265,25000,208.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
266,27500,219.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
